88	200	https://blog.succinct.xyz/case-studies/mantle/
89	200	https://ethresear.ch/t/a-pragmatic-path-towards-validity-only-partial-statelessness-vops/22236
90	200	https://ethresear.ch/t/hyper-scaling-state-by-creating-new-forms-of-state/24052
91	200	https://eips.ethereum.org/EIPS/eip-7736
92	200	https://eips.ethereum.org/EIPS/eip-6800
93	200	https://eips.ethereum.org/EIPS/eip-7864
94	200	https://eips.ethereum.org/EIPS/eip-7919
95	200	https://vitalik.eth.limo/general/2024/10/26/futures5.html
96	200	https://ethereum.org/roadmap/statelessness/
97	200	https://ethereum.org/roadmap/verkle-trees/
98	200	https://eips.ethereum.org/EIPS/eip-8141
99	200	https://eips.ethereum.org/EIPS/eip-8250
100	200	https://eips.ethereum.org/EIPS/eip-8272
101	200	https://eips.ethereum.org/EIPS/eip-8202
102	200	https://ethresear.ch/t/sphincs-minus-efficient-stateless-post-quantum-signature-verification-on-the-evm/25165
103	200	https://eips.ethereum.org/EIPS/eip-8209
104	200	https://www.mantle.xyz/blog/developers/account-abstraction-mantle-etherspot-prime-sdk
105	200	https://ethresear.ch/t/the-road-towards-a-distributed-encrypted-mempool-on-ethereum/21717
106	200	https://ethresear.ch/t/ghostpool-hiding-identity-critical-metadata-in-encrypted-mempool-admission/24327
107	200	https://ethresear.ch/t/shielded-transfers-tokens-and-nfts/15424
108	200	https://eips.ethereum.org/EIPS/eip-7503
109	200	https://www.mantle.xyz/blog/research/fair-sequencing
110	200	https://ethresear.ch/t/fairflow-building-a-transparent-l2-mev-economy/22146
111	200	https://eips.ethereum.org/EIPS/eip-7723
112	200	https://github.com/jiayaoqijia/eth2030/blob/14497b5fefa08cdba038f92bd2c29f82ad09b625/docs/GAP_ANALYSIS.md
113	200	https://github.com/jiayaoqijia/eth2030/blob/14497b5fefa08cdba038f92bd2c29f82ad09b625/docs/ROADMAP.md
114	200	https://ethresear.ch/t/wormholes-and-the-cost-of-plausible-deniability/23728
115	200	https://strawmap.org/
